geoid,geoid20,year,denom_occupied_housing,overcrowded_hh_count,overcrowded_hh_pct
1400000US06037702900,6037702900,2015,5139,130,2.529675
1400000US06037703002,6037703002,2015,2930,37,1.2627987
1400000US06037703003,6037703003,2015,1319,57,4.3214555
1400000US06037703100,6037703100,2015,2429,0,0
1400000US06037703200,6037703200,2015,2322,32,1.3781223
1400000US06037800101,6037800101,2015,2033,0,0
1400000US06037800103,6037800103,2015,890,5,.56179774
1400000US06037800104,6037800104,2015,1650,8,.4848485
1400000US06037800202,6037800202,2015,1955,0,0
1400000US06037800204,6037800204,2015,1791,23,1.2841988
1400000US06037800205,6037800205,2015,225,1,.44444445
1400000US06037800206,6037800206,2015,1698,2,.11778563
1400000US06037800324,6037800324,2015,2296,0,0
1400000US06037800325,6037800325,2015,1536,11,.71614581
1400000US06037800328,6037800328,2015,1030,38,3.6893203
1400000US06037800333,6037800333,2015,468,15,3.2051282
1400000US06037800334,6037800334,2015,1769,50,2.8264556
1400000US06037800335,6037800335,2015,2370,5,.21097046
1400000US06037800336,6037800336,2015,2226,0,0
1400000US06037800337,6037800337,2015,313,0,0
1400000US06037800338,6037800338,2015,2266,5,.22065313
1400000US06037800406,6037800406,2015,908,0,0
1400000US06037800410,6037800410,2015,629,19,3.0206678
1400000US06037800411,6037800411,2015,1659,28,1.6877637
1400000US06037800412,6037800412,2015,1299,22,1.6936104
1400000US06037800504,6037800504,2015,1086,0,0
1400000US06037800506,6037800506,2015,1422,53,3.727145
1400000US06037900102,6037900102,2015,300,0,0
1400000US06037900103,6037900103,2015,1656,88,5.3140097
1400000US06037900104,6037900104,2015,1729,156,9.0225563
1400000US06037900301,6037900301,2015,121,5,4.1322312
1400000US06037900501,6037900501,2015,1937,76,3.9235933
1400000US06037900504,6037900504,2015,1806,33,1.8272425
1400000US06037900505,6037900505,2015,1239,54,4.3583536
1400000US06037900506,6037900506,2015,1350,29,2.1481481
1400000US06037900508,6037900508,2015,961,21,2.1852238
1400000US06037900509,6037900509,2015,910,49,5.3846154
1400000US06037900510,6037900510,2015,1259,68,5.4011121
1400000US06037900602,6037900602,2015,1579,163,10.322989
1400000US06037900606,6037900606,2015,1203,48,3.990025
1400000US06037900607,6037900607,2015,1073,52,4.8462257
1400000US06037900608,6037900608,2015,980,47,4.7959185
1400000US06037900609,6037900609,2015,1548,96,6.2015505
1400000US06037900610,6037900610,2015,1368,138,10.087719
1400000US06037900611,6037900611,2015,819,82,10.01221
1400000US06037900701,6037900701,2015,1533,53,3.4572732
1400000US06037900703,6037900703,2015,1710,41,2.3976607
1400000US06037900704,6037900704,2015,1299,70,5.3887606
1400000US06037900705,6037900705,2015,1821,46,2.5260847
1400000US06037900804,6037900804,2015,996,51,5.120482
1400000US06037900805,6037900805,2015,1317,41,3.1131358
1400000US06037900806,6037900806,2015,1962,164,8.3588171
1400000US06037900807,6037900807,2015,1315,54,4.1064639
1400000US06037900808,6037900808,2015,1322,55,4.1603632
1400000US06037900901,6037900901,2015,619,8,1.2924072
1400000US06037900902,6037900902,2015,776,10,1.2886598
1400000US06037901003,6037901003,2015,,,
1400000US06037901007,6037901007,2015,626,23,3.6741214
1400000US06037901008,6037901008,2015,949,14,1.4752371
1400000US06037901009,6037901009,2015,1893,41,2.1658742
1400000US06037901010,6037901010,2015,1867,66,3.5350831
1400000US06037901011,6037901011,2015,1872,45,2.4038463
1400000US06037901012,6037901012,2015,1091,19,1.7415216
1400000US06037901013,6037901013,2015,830,15,1.8072289
1400000US06037901014,6037901014,2015,1757,31,1.764371
1400000US06037901101,6037901101,2015,1705,34,1.9941349
1400000US06037901102,6037901102,2015,1808,49,2.7101769
1400000US06037901209,6037901209,2015,470,0,0
1400000US06037901210,6037901210,2015,615,19,3.0894308
1400000US06037901214,6037901214,2015,373,14,3.7533512
1400000US06037901215,6037901215,2015,187,7,3.7433155
1400000US06037901216,6037901216,2015,2977,113,3.7957675
1400000US06037901217,6037901217,2015,1259,13,1.0325655
1400000US06037901218,6037901218,2015,216,2,.92592591
1400000US06037901300,6037901300,2015,1357,68,5.0110536
1400000US06037910002,6037910002,2015,2051,262,12.774257
1400000US06037910210,6037910210,2015,2190,61,2.7853882
1400000US06037910211,6037910211,2015,337,2,.59347183
1400000US06037910212,6037910212,2015,1167,8,.68551844
1400000US06037910213,6037910213,2015,447,58,12.975391
1400000US06037910214,6037910214,2015,1626,81,4.9815497
1400000US06037910215,6037910215,2015,1795,108,6.0167131
1400000US06037910216,6037910216,2015,1200,5,.41666666
1400000US06037910217,6037910217,2015,1251,11,.87929654
1400000US06037910218,6037910218,2015,1465,141,9.6245737
1400000US06037910301,6037910301,2015,1388,36,2.5936599
1400000US06037910302,6037910302,2015,1866,59,3.1618435
1400000US06037910401,6037910401,2015,2158,12,.55607045
1400000US06037910404,6037910404,2015,965,133,13.782383
1400000US06037910405,6037910405,2015,1515,430,28.382839
1400000US06037910501,6037910501,2015,1951,246,12.608918
1400000US06037910502,6037910502,2015,1074,141,13.128491
1400000US06037910504,6037910504,2015,1224,163,13.316994
1400000US06037910505,6037910505,2015,787,84,10.673444
1400000US06037910601,6037910601,2015,1611,152,9.4351339
1400000US06037910602,6037910602,2015,1376,206,14.97093
1400000US06037910605,6037910605,2015,1206,107,8.8723049
1400000US06037910606,6037910606,2015,785,118,15.031847
1400000US06037910607,6037910607,2015,927,74,7.9827399
1400000US06037910608,6037910608,2015,1064,84,7.8947368
1400000US06037910706,6037910706,2015,1421,90,6.3335681
1400000US06037910707,6037910707,2015,1284,127,9.8909655
1400000US06037910709,6037910709,2015,484,0,0
1400000US06037910712,6037910712,2015,662,41,6.1933537
1400000US06037910713,6037910713,2015,1298,168,12.942989
1400000US06037910714,6037910714,2015,855,118,13.801169
1400000US06037910715,6037910715,2015,1739,84,4.8303623
1400000US06037910716,6037910716,2015,1675,29,1.7313433
1400000US06037910717,6037910717,2015,863,60,6.9524913
1400000US06037910718,6037910718,2015,1010,71,7.0297031
1400000US06037910719,6037910719,2015,997,70,7.0210633
1400000US06037910720,6037910720,2015,1055,127,12.037914
1400000US06037910721,6037910721,2015,1233,149,12.084347
1400000US06037910804,6037910804,2015,837,23,2.7479093
1400000US06037910807,6037910807,2015,1939,53,2.7333677
1400000US06037910808,6037910808,2015,1153,0,0
1400000US06037910809,6037910809,2015,572,0,0
1400000US06037910810,6037910810,2015,772,9,1.1658031
1400000US06037910814,6037910814,2015,1242,13,1.0466989
1400000US06037910815,6037910815,2015,1972,144,7.3022313
1400000US06037911001,6037911001,2015,1598,94,5.8823528
1400000US06037911100,6037911100,2015,1799,240,13.340745
1400000US06037920013,6037920013,2015,1534,34,2.2164276
1400000US06037920015,6037920015,2015,1926,28,1.4537902
1400000US06037920016,6037920016,2015,1466,10,.68212825
1400000US06037920017,6037920017,2015,1444,87,6.024931
1400000US06037920018,6037920018,2015,764,30,3.9267015
1400000US06037920020,6037920020,2015,2196,151,6.8761382
1400000US06037920028,6037920028,2015,1811,36,1.987852
1400000US06037920029,6037920029,2015,1193,82,6.8734283
1400000US06037920030,6037920030,2015,1856,150,8.0818968
1400000US06037920031,6037920031,2015,2565,3,.11695907
1400000US06037920034,6037920034,2015,1182,73,6.1759729
1400000US06037920035,6037920035,2015,2305,101,4.3817787
1400000US06037920038,6037920038,2015,1628,277,17.014742
1400000US06037920039,6037920039,2015,587,3,.51107323
1400000US06037920040,6037920040,2015,1001,16,1.5984015
1400000US06037920041,6037920041,2015,880,124,14.090909
1400000US06037920042,6037920042,2015,2597,235,9.0489025
1400000US06037920043,6037920043,2015,1800,83,4.6111112
1400000US06037920044,6037920044,2015,919,11,1.1969532
1400000US06037920045,6037920045,2015,1464,18,1.2295082
1400000US06037920046,6037920046,2015,1013,196,19.348471
1400000US06037920047,6037920047,2015,1256,243,19.347134
1400000US06037920048,6037920048,2015,1755,215,12.250712
1400000US06037920049,6037920049,2015,1122,15,1.3368984
1400000US06037920050,6037920050,2015,531,5,.94161958
1400000US06037920102,6037920102,2015,1893,76,4.0147915
1400000US06037920104,6037920104,2015,872,22,2.5229359
1400000US06037920106,6037920106,2015,960,150,15.625
1400000US06037920109,6037920109,2015,1876,9,.47974414
1400000US06037920110,6037920110,2015,1143,35,3.0621173
1400000US06037920111,6037920111,2015,994,0,0
1400000US06037920112,6037920112,2015,1498,0,0
1400000US06037920114,6037920114,2015,2365,143,6.0465117
1400000US06037920115,6037920115,2015,1463,47,3.2125769
1400000US06037920116,6037920116,2015,1616,37,2.2896039
1400000US06037920118,6037920118,2015,1726,112,6.4889917
1400000US06037920119,6037920119,2015,536,0,0
1400000US06037920120,6037920120,2015,281,16,5.6939502
1400000US06037920121,6037920121,2015,2613,172,6.5824723
1400000US06037920200,6037920200,2015,,,
1400000US06037920303,6037920303,2015,560,30,5.3571429
1400000US06037920312,6037920312,2015,1938,199,10.268318
1400000US06037920313,6037920313,2015,1785,115,6.4425769
1400000US06037920314,6037920314,2015,971,23,2.3686922
1400000US06037920322,6037920322,2015,1076,27,2.5092938
1400000US06037920326,6037920326,2015,2931,99,3.3776867
1400000US06037920328,6037920328,2015,852,13,1.5258216
1400000US06037920329,6037920329,2015,2162,115,5.319149
1400000US06037920330,6037920330,2015,2346,32,1.3640239
1400000US06037920331,6037920331,2015,1455,24,1.6494845
1400000US06037920332,6037920332,2015,580,31,5.3448277
1400000US06037920334,6037920334,2015,2312,51,2.2058823
1400000US06037920338,6037920338,2015,1757,21,1.1952192
1400000US06037920339,6037920339,2015,2268,50,2.2045856
1400000US06037920340,6037920340,2015,1099,348,31.66515
1400000US06037920341,6037920341,2015,599,192,32.053421
1400000US06037920342,6037920342,2015,929,240,25.83423
1400000US06037920343,6037920343,2015,1024,264,25.78125
1400000US06037930400,6037930400,2015,1108,12,1.0830325
1400000US06037980001,6037980001,2015,,,
1400000US06037980002,6037980002,2015,,,
1400000US06037980003,6037980003,2015,,,
1400000US06037980004,6037980004,2015,9,0,0
1400000US06037980005,6037980005,2015,,,
1400000US06037980006,6037980006,2015,14,3,21.428572
1400000US06037980007,6037980007,2015,,,
1400000US06037980008,6037980008,2015,37,8,21.621622
1400000US06037980009,6037980009,2015,,,
1400000US06037980010,6037980010,2015,59,8,13.559322
1400000US06037980011,6037980011,2015,17,5,29.411764
1400000US06037980012,6037980012,2015,,,
1400000US06037980013,6037980013,2015,,,
1400000US06037980014,6037980014,2015,13,0,0
1400000US06037980015,6037980015,2015,166,37,22.289156
1400000US06037980016,6037980016,2015,83,13,15.662651
1400000US06037980017,6037980017,2015,137,2,1.459854
1400000US06037980018,6037980018,2015,7,0,0
1400000US06037980019,6037980019,2015,99,0,0
1400000US06037980020,6037980020,2015,,,
1400000US06037980021,6037980021,2015,,,
1400000US06037980022,6037980022,2015,135,5,3.7037036
1400000US06037980023,6037980023,2015,5,0,0
1400000US06037980024,6037980024,2015,79,0,0
1400000US06037980025,6037980025,2015,417,38,9.11271
1400000US06037980026,6037980026,2015,8,0,0
1400000US06037980028,6037980028,2015,,,
1400000US06037980030,6037980030,2015,,,
1400000US06037980031,6037980031,2015,35,4,11.428572
1400000US06037980033,6037980033,2015,,,
1400000US06037980034,6037980034,2015,,,
1400000US06037980035,6037980035,2015,1854,339,18.28479
1400000US06037980036,6037980036,2015,2405,217,9.0228691
1400000US06037980037,6037980037,2015,651,90,13.824884
1400000US06037980038,6037980038,2015,2718,115,4.2310524
1400000US06037980039,6037980039,2015,78,0,0
1400000US06037101110,6037101110,2014,1722,144,8.3623695
1400000US06037101122,6037101122,2014,1206,45,3.7313433
1400000US06037101220,6037101220,2014,1138,89,7.8207383
1400000US06037101221,6037101221,2014,1200,208,17.333334
1400000US06037101222,6037101222,2014,1004,174,17.330677
1400000US06037101300,6037101300,2014,1509,0,0
1400000US06037101400,6037101400,2014,1547,109,7.0458951
1400000US06037102103,6037102103,2014,688,31,4.5058141
1400000US06037102104,6037102104,2014,1294,33,2.5502319
1400000US06037102105,6037102105,2014,572,45,7.8671327
1400000US06037102107,6037102107,2014,1256,36,2.8662419
1400000US06037103101,6037103101,2014,943,50,5.302227
1400000US06037103102,6037103102,2014,1605,93,5.7943926
1400000US06037103201,6037103201,2014,574,27,4.7038326
1400000US06037103202,6037103202,2014,1392,66,4.7413793
1400000US06037103300,6037103300,2014,1204,26,2.1594684
1400000US06037103401,6037103401,2014,1362,47,3.4508076
1400000US06037103402,6037103402,2014,1068,36,3.3707864
1400000US06037104103,6037104103,2014,786,120,15.267176
1400000US06037104105,6037104105,2014,1450,256,17.655172
1400000US06037104108,6037104108,2014,1324,207,15.634441
1400000US06037104124,6037104124,2014,1153,110,9.5403299
1400000US06037104201,6037104201,2014,869,257,29.574223
1400000US06037104203,6037104203,2014,1032,310,30.038759
1400000US06037104204,6037104204,2014,707,127,17.963224
1400000US06037104310,6037104310,2014,855,304,35.555557
1400000US06037104321,6037104321,2014,495,163,32.929295
1400000US06037104322,6037104322,2014,659,217,32.92868
1400000US06037104401,6037104401,2014,665,170,25.56391
1400000US06037104403,6037104403,2014,625,133,21.280001
1400000US06037104404,6037104404,2014,595,67,11.260504
1400000US06037104500,6037104500,2014,650,73,11.230769
1400000US06037104610,6037104610,2014,761,140,18.396847
1400000US06037104620,6037104620,2014,762,187,24.540682
1400000US06037104701,6037104701,2014,902,175,19.401331
1400000US06037104703,6037104703,2014,536,140,26.119404
1400000US06037104704,6037104704,2014,1123,157,13.98041
1400000US06037104821,6037104821,2014,746,159,21.313673
1400000US06037104822,6037104822,2014,537,161,29.981379
1400000US06037104823,6037104823,2014,489,148,30.265848
1400000US06037104824,6037104824,2014,544,165,30.330883
1400000US06037106010,6037106010,2014,895,18,2.0111732
1400000US06037106020,6037106020,2014,1429,239,16.724983
1400000US06037106111,6037106111,2014,1022,6,.58708417
1400000US06037106112,6037106112,2014,1508,110,7.2944298
1400000US06037106113,6037106113,2014,936,100,10.683761
1400000US06037106114,6037106114,2014,1521,253,16.633793
1400000US06037106403,6037106403,2014,755,121,16.026489
1400000US06037106405,6037106405,2014,1019,57,5.5937195
1400000US06037106406,6037106406,2014,1415,150,10.600707
1400000US06037106407,6037106407,2014,761,209,27.463863
1400000US06037106408,6037106408,2014,934,257,27.51606
1400000US06037106510,6037106510,2014,1555,124,7.9742765
1400000US06037106520,6037106520,2014,1317,207,15.71754
1400000US06037106603,6037106603,2014,666,2,.3003003
1400000US06037106604,6037106604,2014,1148,236,20.557491
1400000US06037106641,6037106641,2014,726,7,.96418732
1400000US06037106642,6037106642,2014,1115,0,0
1400000US06037106643,6037106643,2014,1299,10,.76982296
1400000US06037106645,6037106645,2014,1165,0,0
1400000US06037106646,6037106646,2014,966,31,3.2091098
1400000US06037106648,6037106648,2014,987,292,29.5846
1400000US06037106649,6037106649,2014,693,41,5.916306
1400000US06037107010,6037107010,2014,765,116,15.163399
1400000US06037107020,6037107020,2014,1215,130,10.699589
1400000US06037108101,6037108101,2014,798,0,0
1400000US06037108102,6037108102,2014,1234,0,0
1400000US06037108103,6037108103,2014,1050,13,1.2380953
1400000US06037108104,6037108104,2014,596,10,1.6778524
1400000US06037108202,6037108202,2014,2072,105,5.0675673
1400000US06037108203,6037108203,2014,949,0,0
1400000US06037108204,6037108204,2014,990,0,0
1400000US06037109100,6037109100,2014,688,65,9.4476748
1400000US06037109200,6037109200,2014,759,19,2.5032938
1400000US06037109300,6037109300,2014,894,69,7.7181206
1400000US06037109400,6037109400,2014,1019,109,10.696761
1400000US06037109500,6037109500,2014,1019,257,25.220804
1400000US06037109601,6037109601,2014,1293,177,13.689095
1400000US06037109603,6037109603,2014,1246,100,8.0256824
1400000US06037109604,6037109604,2014,901,51,5.6603775
1400000US06037109700,6037109700,2014,1300,129,9.9230766
1400000US06037109800,6037109800,2014,1395,51,3.6559141
1400000US06037111100,6037111100,2014,969,28,2.8895769
1400000US06037111201,6037111201,2014,1087,49,4.5078197
